,Execution Date,Signal Date,Portfolio,Ticker,Target Weight,Training Observations
388,2024-10-01,2024-09-30,Maximum Sharpe,BEL.NS,0.06340520546801166,756
389,2024-10-01,2024-09-30,Maximum Sharpe,TRENT.NS,0.16705410756568664,756
390,2024-10-01,2024-09-30,Risk Parity,HDFCBANK.NS,0.10772780471348638,756
391,2024-10-01,2024-09-30,Risk Parity,TCS.NS,0.12031535574341547,756
392,2024-10-01,2024-09-30,Risk Parity,HINDUNILVR.NS,0.1368009191791461,756
393,2024-10-01,2024-09-30,Risk Parity,SUNPHARMA.NS,0.12650803928075768,756
394,2024-10-01,2024-09-30,Risk Parity,POWERGRID.NS,0.0974731131504583,756
395,2024-10-01,2024-09-30,Risk Parity,BHARTIARTL.NS,0.10775060465921965,756
396,2024-10-01,2024-09-30,Risk Parity,LT.NS,0.08339263831370373,756
397,2024-10-01,2024-09-30,Risk Parity,M&M.NS,0.07823299060951436,756
398,2024-10-01,2024-09-30,Risk Parity,BEL.NS,0.0694031543707494,756
399,2024-10-01,2024-09-30,Risk Parity,TRENT.NS,0.07239537997954897,756
400,2024-11-01,2024-10-31,Current Equal Weight,HDFCBANK.NS,0.1,756
401,2024-11-01,2024-10-31,Current Equal Weight,TCS.NS,0.1,756
402,2024-11-01,2024-10-31,Current Equal Weight,HINDUNILVR.NS,0.1,756
403,2024-11-01,2024-10-31,Current Equal Weight,SUNPHARMA.NS,0.1,756
404,2024-11-01,2024-10-31,Current Equal Weight,POWERGRID.NS,0.1,756
405,2024-11-01,2024-10-31,Current Equal Weight,BHARTIARTL.NS,0.1,756
406,2024-11-01,2024-10-31,Current Equal Weight,LT.NS,0.1,756
407,2024-11-01,2024-10-31,Current Equal Weight,M&M.NS,0.1,756
408,2024-11-01,2024-10-31,Current Equal Weight,BEL.NS,0.1,756
409,2024-11-01,2024-10-31,Current Equal Weight,TRENT.NS,0.1,756
410,2024-11-01,2024-10-31,Minimum Volatility,HDFCBANK.NS,0.12877850459160672,756
411,2024-11-01,2024-10-31,Minimum Volatility,TCS.NS,0.1780345532578585,756
412,2024-11-01,2024-10-31,Minimum Volatility,HINDUNILVR.NS,0.20000000000000007,756
413,2024-11-01,2024-10-31,Minimum Volatility,SUNPHARMA.NS,0.20000000000000007,756
414,2024-11-01,2024-10-31,Minimum Volatility,POWERGRID.NS,0.121609118991277,756
415,2024-11-01,2024-10-31,Minimum Volatility,BHARTIARTL.NS,0.13964843349367687,756
416,2024-11-01,2024-10-31,Minimum Volatility,LT.NS,0.015834525829788497,756
417,2024-11-01,2024-10-31,Minimum Volatility,M&M.NS,0.0055403519488986894,756
418,2024-11-01,2024-10-31,Minimum Volatility,BEL.NS,0.009925143991622086,756
419,2024-11-01,2024-10-31,Minimum Volatility,TRENT.NS,0.0006293678952716794,756
420,2024-11-01,2024-10-31,Maximum Sharpe,HDFCBANK.NS,0.0,756
421,2024-11-01,2024-10-31,Maximum Sharpe,TCS.NS,0.010627831767686963,756
422,2024-11-01,2024-10-31,Maximum Sharpe,HINDUNILVR.NS,0.02633149690614722,756
423,2024-11-01,2024-10-31,Maximum Sharpe,SUNPHARMA.NS,0.2,756
424,2024-11-01,2024-10-31,Maximum Sharpe,POWERGRID.NS,0.1532990636665156,756
425,2024-11-01,2024-10-31,Maximum Sharpe,BHARTIARTL.NS,0.19999999999999998,756
426,2024-11-01,2024-10-31,Maximum Sharpe,LT.NS,0.01886637858250514,756
427,2024-11-01,2024-10-31,Maximum Sharpe,M&M.NS,0.1028156178850037,756
428,2024-11-01,2024-10-31,Maximum Sharpe,BEL.NS,0.09562071714692334,756
429,2024-11-01,2024-10-31,Maximum Sharpe,TRENT.NS,0.19243889404521805,756
430,2024-11-01,2024-10-31,Risk Parity,HDFCBANK.NS,0.10654540805719319,756
431,2024-11-01,2024-10-31,Risk Parity,TCS.NS,0.12215015459597961,756
432,2024-11-01,2024-10-31,Risk Parity,HINDUNILVR.NS,0.13495942059074678,756
433,2024-11-01,2024-10-31,Risk Parity,SUNPHARMA.NS,0.12811448620400376,756
434,2024-11-01,2024-10-31,Risk Parity,POWERGRID.NS,0.09774688334710557,756
435,2024-11-01,2024-10-31,Risk Parity,BHARTIARTL.NS,0.10845174720739434,756
436,2024-11-01,2024-10-31,Risk Parity,LT.NS,0.08306388710072843,756
437,2024-11-01,2024-10-31,Risk Parity,M&M.NS,0.07745265137616433,756
438,2024-11-01,2024-10-31,Risk Parity,BEL.NS,0.06951768030429867,756
439,2024-11-01,2024-10-31,Risk Parity,TRENT.NS,0.07199768121638507,756
440,2024-12-02,2024-11-29,Current Equal Weight,HDFCBANK.NS,0.1,756
441,2024-12-02,2024-11-29,Current Equal Weight,TCS.NS,0.1,756
442,2024-12-02,2024-11-29,Current Equal Weight,HINDUNILVR.NS,0.1,756
443,2024-12-02,2024-11-29,Current Equal Weight,SUNPHARMA.NS,0.1,756
444,2024-12-02,2024-11-29,Current Equal Weight,POWERGRID.NS,0.1,756
445,2024-12-02,2024-11-29,Current Equal Weight,BHARTIARTL.NS,0.1,756
446,2024-12-02,2024-11-29,Current Equal Weight,LT.NS,0.1,756
447,2024-12-02,2024-11-29,Current Equal Weight,M&M.NS,0.1,756
448,2024-12-02,2024-11-29,Current Equal Weight,BEL.NS,0.1,756
449,2024-12-02,2024-11-29,Current Equal Weight,TRENT.NS,0.1,756
450,2024-12-02,2024-11-29,Minimum Volatility,HDFCBANK.NS,0.13867661821099192,756
451,2024-12-02,2024-11-29,Minimum Volatility,TCS.NS,0.17748214471713794,756
452,2024-12-02,2024-11-29,Minimum Volatility,HINDUNILVR.NS,0.19999999999999996,756
453,2024-12-02,2024-11-29,Minimum Volatility,SUNPHARMA.NS,0.19999999999999996,756
454,2024-12-02,2024-11-29,Minimum Volatility,POWERGRID.NS,0.12602061090545988,756
455,2024-12-02,2024-11-29,Minimum Volatility,BHARTIARTL.NS,0.142904452246466,756
456,2024-12-02,2024-11-29,Minimum Volatility,LT.NS,0.0038988543076617648,756
457,2024-12-02,2024-11-29,Minimum Volatility,M&M.NS,0.0016310189376846738,756
458,2024-12-02,2024-11-29,Minimum Volatility,BEL.NS,0.007795854187227299,756
459,2024-12-02,2024-11-29,Minimum Volatility,TRENT.NS,0.0015904464873705165,756
460,2024-12-02,2024-11-29,Maximum Sharpe,HDFCBANK.NS,0.0,756
461,2024-12-02,2024-11-29,Maximum Sharpe,TCS.NS,0.05805291325208171,756
462,2024-12-02,2024-11-29,Maximum Sharpe,HINDUNILVR.NS,0.041167766508617525,756
463,2024-12-02,2024-11-29,Maximum Sharpe,SUNPHARMA.NS,0.19999999999999998,756
464,2024-12-02,2024-11-29,Maximum Sharpe,POWERGRID.NS,0.15426702110883928,756
465,2024-12-02,2024-11-29,Maximum Sharpe,BHARTIARTL.NS,0.18146170680600748,756
466,2024-12-02,2024-11-29,Maximum Sharpe,LT.NS,0.0,756
467,2024-12-02,2024-11-29,Maximum Sharpe,M&M.NS,0.11034484268576292,756
468,2024-12-02,2024-11-29,Maximum Sharpe,BEL.NS,0.0898147760310345,756
469,2024-12-02,2024-11-29,Maximum Sharpe,TRENT.NS,0.16489097360765667,756
470,2024-12-02,2024-11-29,Risk Parity,HDFCBANK.NS,0.1075550450888623,756
471,2024-12-02,2024-11-29,Risk Parity,TCS.NS,0.12053114149272988,756
472,2024-12-02,2024-11-29,Risk Parity,HINDUNILVR.NS,0.13551633599977989,756
473,2024-12-02,2024-11-29,Risk Parity,SUNPHARMA.NS,0.12895950164605036,756
474,2024-12-02,2024-11-29,Risk Parity,POWERGRID.NS,0.09844309857261775,756
475,2024-12-02,2024-11-29,Risk Parity,BHARTIARTL.NS,0.10806604872411973,756
476,2024-12-02,2024-11-29,Risk Parity,LT.NS,0.08210660975071904,756
477,2024-12-02,2024-11-29,Risk Parity,M&M.NS,0.07703656735289625,756
478,2024-12-02,2024-11-29,Risk Parity,BEL.NS,0.06923134377135748,756
479,2024-12-02,2024-11-29,Risk Parity,TRENT.NS,0.07255430760086719,756
480,2025-01-01,2024-12-31,Current Equal Weight,HDFCBANK.NS,0.1,756
481,2025-01-01,2024-12-31,Current Equal Weight,TCS.NS,0.1,756
482,2025-01-01,2024-12-31,Current Equal Weight,HINDUNILVR.NS,0.1,756
483,2025-01-01,2024-12-31,Current Equal Weight,SUNPHARMA.NS,0.1,756
484,2025-01-01,2024-12-31,Current Equal Weight,POWERGRID.NS,0.1,756
485,2025-01-01,2024-12-31,Current Equal Weight,BHARTIARTL.NS,0.1,756
486,2025-01-01,2024-12-31,Current Equal Weight,LT.NS,0.1,756
487,2025-01-01,2024-12-31,Current Equal Weight,M&M.NS,0.1,756
488,2025-01-01,2024-12-31,Current Equal Weight,BEL.NS,0.1,756
489,2025-01-01,2024-12-31,Current Equal Weight,TRENT.NS,0.1,756
490,2025-01-01,2024-12-31,Minimum Volatility,HDFCBANK.NS,0.139693257978818,756
491,2025-01-01,2024-12-31,Minimum Volatility,TCS.NS,0.17402672177629733,756
492,2025-01-01,2024-12-31,Minimum Volatility,HINDUNILVR.NS,0.19999999999999996,756
493,2025-01-01,2024-12-31,Minimum Volatility,SUNPHARMA.NS,0.19999999999999996,756
494,2025-01-01,2024-12-31,Minimum Volatility,POWERGRID.NS,0.13234501802976534,756
495,2025-01-01,2024-12-31,Minimum Volatility,BHARTIARTL.NS,0.142112607190757,756
496,2025-01-01,2024-12-31,Minimum Volatility,LT.NS,0.002761454983240082,756
497,2025-01-01,2024-12-31,Minimum Volatility,M&M.NS,0.00034869047216896297,756
498,2025-01-01,2024-12-31,Minimum Volatility,BEL.NS,0.006059670381311461,756
499,2025-01-01,2024-12-31,Minimum Volatility,TRENT.NS,0.002652579187641794,756
500,2025-01-01,2024-12-31,Maximum Sharpe,HDFCBANK.NS,0.0,756
501,2025-01-01,2024-12-31,Maximum Sharpe,TCS.NS,0.03733319236122613,756
502,2025-01-01,2024-12-31,Maximum Sharpe,HINDUNILVR.NS,0.03682877501419331,756
503,2025-01-01,2024-12-31,Maximum Sharpe,SUNPHARMA.NS,0.20000000000000004,756
504,2025-01-01,2024-12-31,Maximum Sharpe,POWERGRID.NS,0.12730429274709654,756
505,2025-01-01,2024-12-31,Maximum Sharpe,BHARTIARTL.NS,0.18511219187786104,756
506,2025-01-01,2024-12-31,Maximum Sharpe,LT.NS,0.0,756
507,2025-01-01,2024-12-31,Maximum Sharpe,M&M.NS,0.13084170878303136,756
508,2025-01-01,2024-12-31,Maximum Sharpe,BEL.NS,0.09396368231721725,756
509,2025-01-01,2024-12-31,Maximum Sharpe,TRENT.NS,0.18861615689937444,756
510,2025-01-01,2024-12-31,Risk Parity,HDFCBANK.NS,0.10690168592247823,756
511,2025-01-01,2024-12-31,Risk Parity,TCS.NS,0.11906998980846521,756
512,2025-01-01,2024-12-31,Risk Parity,HINDUNILVR.NS,0.13482526483968107,756
513,2025-01-01,2024-12-31,Risk Parity,SUNPHARMA.NS,0.1325640351969224,756
514,2025-01-01,2024-12-31,Risk Parity,POWERGRID.NS,0.09828547249570647,756
515,2025-01-01,2024-12-31,Risk Parity,BHARTIARTL.NS,0.10770286765465992,756
516,2025-01-01,2024-12-31,Risk Parity,LT.NS,0.0818336026695048,756
517,2025-01-01,2024-12-31,Risk Parity,M&M.NS,0.07710780175841396,756
518,2025-01-01,2024-12-31,Risk Parity,BEL.NS,0.06912889756325429,756
519,2025-01-01,2024-12-31,Risk Parity,TRENT.NS,0.07258038209091382,756
520,2025-02-01,2025-01-31,Current Equal Weight,HDFCBANK.NS,0.1,756
521,2025-02-01,2025-01-31,Current Equal Weight,TCS.NS,0.1,756
522,2025-02-01,2025-01-31,Current Equal Weight,HINDUNILVR.NS,0.1,756
523,2025-02-01,2025-01-31,Current Equal Weight,SUNPHARMA.NS,0.1,756
524,2025-02-01,2025-01-31,Current Equal Weight,POWERGRID.NS,0.1,756
525,2025-02-01,2025-01-31,Current Equal Weight,BHARTIARTL.NS,0.1,756
526,2025-02-01,2025-01-31,Current Equal Weight,LT.NS,0.1,756
527,2025-02-01,2025-01-31,Current Equal Weight,M&M.NS,0.1,756
528,2025-02-01,2025-01-31,Current Equal Weight,BEL.NS,0.1,756
529,2025-02-01,2025-01-31,Current Equal Weight,TRENT.NS,0.1,756
530,2025-02-01,2025-01-31,Minimum Volatility,HDFCBANK.NS,0.14606608103815755,756
531,2025-02-01,2025-01-31,Minimum Volatility,TCS.NS,0.1719372551230566,756
532,2025-02-01,2025-01-31,Minimum Volatility,HINDUNILVR.NS,0.2,756
533,2025-02-01,2025-01-31,Minimum Volatility,SUNPHARMA.NS,0.2,756
534,2025-02-01,2025-01-31,Minimum Volatility,POWERGRID.NS,0.12554512216685504,756
535,2025-02-01,2025-01-31,Minimum Volatility,BHARTIARTL.NS,0.14600853703815636,756
536,2025-02-01,2025-01-31,Minimum Volatility,LT.NS,0.005212539223298016,756
537,2025-02-01,2025-01-31,Minimum Volatility,M&M.NS,0.00034168986309186355,756
538,2025-02-01,2025-01-31,Minimum Volatility,BEL.NS,0.0048887755473845385,756
539,2025-02-01,2025-01-31,Minimum Volatility,TRENT.NS,0.0,756
540,2025-02-01,2025-01-31,Maximum Sharpe,HDFCBANK.NS,0.0,756
541,2025-02-01,2025-01-31,Maximum Sharpe,TCS.NS,0.024986473360671713,756
542,2025-02-01,2025-01-31,Maximum Sharpe,HINDUNILVR.NS,0.053550015835937076,756
543,2025-02-01,2025-01-31,Maximum Sharpe,SUNPHARMA.NS,0.19999999999999996,756
544,2025-02-01,2025-01-31,Maximum Sharpe,POWERGRID.NS,0.11131078146360433,756
545,2025-02-01,2025-01-31,Maximum Sharpe,BHARTIARTL.NS,0.19999999999999998,756
546,2025-02-01,2025-01-31,Maximum Sharpe,LT.NS,0.0,756
547,2025-02-01,2025-01-31,Maximum Sharpe,M&M.NS,0.14770748920048332,756
548,2025-02-01,2025-01-31,Maximum Sharpe,BEL.NS,0.10626301430138521,756
549,2025-02-01,2025-01-31,Maximum Sharpe,TRENT.NS,0.15618222583791835,756
550,2025-02-01,2025-01-31,Risk Parity,HDFCBANK.NS,0.10798199397857701,756
551,2025-02-01,2025-01-31,Risk Parity,TCS.NS,0.11999287824385652,756
552,2025-02-01,2025-01-31,Risk Parity,HINDUNILVR.NS,0.1369847351259529,756
553,2025-02-01,2025-01-31,Risk Parity,SUNPHARMA.NS,0.13195954029396917,756
554,2025-02-01,2025-01-31,Risk Parity,POWERGRID.NS,0.09611459613782462,756
555,2025-02-01,2025-01-31,Risk Parity,BHARTIARTL.NS,0.10929686090536109,756
556,2025-02-01,2025-01-31,Risk Parity,LT.NS,0.08211234078740114,756
557,2025-02-01,2025-01-31,Risk Parity,M&M.NS,0.07684239212312598,756
558,2025-02-01,2025-01-31,Risk Parity,BEL.NS,0.0682996135348711,756
559,2025-02-01,2025-01-31,Risk Parity,TRENT.NS,0.07041504886906048,756
560,2025-03-03,2025-02-28,Current Equal Weight,HDFCBANK.NS,0.1,756
561,2025-03-03,2025-02-28,Current Equal Weight,TCS.NS,0.1,756
562,2025-03-03,2025-02-28,Current Equal Weight,HINDUNILVR.NS,0.1,756
563,2025-03-03,2025-02-28,Current Equal Weight,SUNPHARMA.NS,0.1,756
564,2025-03-03,2025-02-28,Current Equal Weight,POWERGRID.NS,0.1,756
565,2025-03-03,2025-02-28,Current Equal Weight,BHARTIARTL.NS,0.1,756
566,2025-03-03,2025-02-28,Current Equal Weight,LT.NS,0.1,756
567,2025-03-03,2025-02-28,Current Equal Weight,M&M.NS,0.1,756
568,2025-03-03,2025-02-28,Current Equal Weight,BEL.NS,0.1,756
569,2025-03-03,2025-02-28,Current Equal Weight,TRENT.NS,0.1,756
570,2025-03-03,2025-02-28,Minimum Volatility,HDFCBANK.NS,0.15581498823952558,756
571,2025-03-03,2025-02-28,Minimum Volatility,TCS.NS,0.16764529259928712,756
572,2025-03-03,2025-02-28,Minimum Volatility,HINDUNILVR.NS,0.2,756
573,2025-03-03,2025-02-28,Minimum Volatility,SUNPHARMA.NS,0.2,756
574,2025-03-03,2025-02-28,Minimum Volatility,POWERGRID.NS,0.11411421110830573,756
575,2025-03-03,2025-02-28,Minimum Volatility,BHARTIARTL.NS,0.142211484355328,756
576,2025-03-03,2025-02-28,Minimum Volatility,LT.NS,0.012122746244687992,756
577,2025-03-03,2025-02-28,Minimum Volatility,M&M.NS,0.0,756
578,2025-03-03,2025-02-28,Minimum Volatility,BEL.NS,0.002870345475885771,756
579,2025-03-03,2025-02-28,Minimum Volatility,TRENT.NS,0.005220931976979832,756
580,2025-03-03,2025-02-28,Maximum Sharpe,HDFCBANK.NS,0.015484725623001395,756
581,2025-03-03,2025-02-28,Maximum Sharpe,TCS.NS,0.0,756
582,2025-03-03,2025-02-28,Maximum Sharpe,HINDUNILVR.NS,0.03135649977913897,756
583,2025-03-03,2025-02-28,Maximum Sharpe,SUNPHARMA.NS,0.20000000000000004,756
584,2025-03-03,2025-02-28,Maximum Sharpe,POWERGRID.NS,0.0759416531295657,756
585,2025-03-03,2025-02-28,Maximum Sharpe,BHARTIARTL.NS,0.2,756
586,2025-03-03,2025-02-28,Maximum Sharpe,LT.NS,0.0,756
587,2025-03-03,2025-02-28,Maximum Sharpe,M&M.NS,0.15685888567876996,756
588,2025-03-03,2025-02-28,Maximum Sharpe,BEL.NS,0.13735173710878756,756
589,2025-03-03,2025-02-28,Maximum Sharpe,TRENT.NS,0.18300649868073643,756
590,2025-03-03,2025-02-28,Risk Parity,HDFCBANK.NS,0.1106298897235132,756
591,2025-03-03,2025-02-28,Risk Parity,TCS.NS,0.11996337226998108,756
592,2025-03-03,2025-02-28,Risk Parity,HINDUNILVR.NS,0.1370891838707899,756
593,2025-03-03,2025-02-28,Risk Parity,SUNPHARMA.NS,0.1319167150303545,756
594,2025-03-03,2025-02-28,Risk Parity,POWERGRID.NS,0.0938590067150907,756
595,2025-03-03,2025-02-28,Risk Parity,BHARTIARTL.NS,0.10895581561106416,756
596,2025-03-03,2025-02-28,Risk Parity,LT.NS,0.08311088418273742,756
597,2025-03-03,2025-02-28,Risk Parity,M&M.NS,0.07555217345162346,756
598,2025-03-03,2025-02-28,Risk Parity,BEL.NS,0.06764021722967234,756
599,2025-03-03,2025-02-28,Risk Parity,TRENT.NS,0.07128274191517331,756
600,2025-04-01,2025-03-28,Current Equal Weight,HDFCBANK.NS,0.1,756
601,2025-04-01,2025-03-28,Current Equal Weight,TCS.NS,0.1,756
602,2025-04-01,2025-03-28,Current Equal Weight,HINDUNILVR.NS,0.1,756
603,2025-04-01,2025-03-28,Current Equal Weight,SUNPHARMA.NS,0.1,756
604,2025-04-01,2025-03-28,Current Equal Weight,POWERGRID.NS,0.1,756
605,2025-04-01,2025-03-28,Current Equal Weight,BHARTIARTL.NS,0.1,756
606,2025-04-01,2025-03-28,Current Equal Weight,LT.NS,0.1,756
607,2025-04-01,2025-03-28,Current Equal Weight,M&M.NS,0.1,756
608,2025-04-01,2025-03-28,Current Equal Weight,BEL.NS,0.1,756
609,2025-04-01,2025-03-28,Current Equal Weight,TRENT.NS,0.1,756
610,2025-04-01,2025-03-28,Minimum Volatility,HDFCBANK.NS,0.16200201640267467,756
611,2025-04-01,2025-03-28,Minimum Volatility,TCS.NS,0.16496288230847317,756
612,2025-04-01,2025-03-28,Minimum Volatility,HINDUNILVR.NS,0.2,756
613,2025-04-01,2025-03-28,Minimum Volatility,SUNPHARMA.NS,0.2,756
614,2025-04-01,2025-03-28,Minimum Volatility,POWERGRID.NS,0.10141536536314767,756
615,2025-04-01,2025-03-28,Minimum Volatility,BHARTIARTL.NS,0.13816330323309473,756
616,2025-04-01,2025-03-28,Minimum Volatility,LT.NS,0.017890932315424886,756
617,2025-04-01,2025-03-28,Minimum Volatility,M&M.NS,0.0015872002185039374,756
618,2025-04-01,2025-03-28,Minimum Volatility,BEL.NS,0.003135290630148612,756
619,2025-04-01,2025-03-28,Minimum Volatility,TRENT.NS,0.010843009528532312,756
620,2025-04-01,2025-03-28,Maximum Sharpe,HDFCBANK.NS,0.06299659182798746,756
621,2025-04-01,2025-03-28,Maximum Sharpe,TCS.NS,0.0,756
622,2025-04-01,2025-03-28,Maximum Sharpe,HINDUNILVR.NS,0.09794463043916768,756
623,2025-04-01,2025-03-28,Maximum Sharpe,SUNPHARMA.NS,0.20000000000000007,756
624,2025-04-01,2025-03-28,Maximum Sharpe,POWERGRID.NS,0.06617044648277004,756
625,2025-04-01,2025-03-28,Maximum Sharpe,BHARTIARTL.NS,0.20000000000000004,756
626,2025-04-01,2025-03-28,Maximum Sharpe,LT.NS,0.03731902118319281,756
627,2025-04-01,2025-03-28,Maximum Sharpe,M&M.NS,0.1258608238135951,756
628,2025-04-01,2025-03-28,Maximum Sharpe,BEL.NS,0.08890565045556965,756
629,2025-04-01,2025-03-28,Maximum Sharpe,TRENT.NS,0.12080283579771728,756
630,2025-04-01,2025-03-28,Risk Parity,HDFCBANK.NS,0.11336586920947049,756
